# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00015547 -2.00000 10.00000 0.8430925012 2.4329135672    0.833  2.242  3.6964  1.855    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.495e-06 6.994e-05 -1.000 1.637e-04 -0.834 -0.802 -0.372 -1.414
0.00015547 -2.00000 10.00000 0.8431000710 2.4329159136    0.833  2.249  3.6961  1.846    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.495e-06 6.994e-05 -1.000 1.636e-04 -0.852 -0.820 -0.388 -1.432
0.00015547 -2.00000 10.00000 0.8431422114 2.4329289747    0.832  2.290  3.6942  1.797    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.496e-06 6.994e-05 -1.000 1.636e-04 -0.955 -0.919 -0.483 -1.536
0.00015547 -2.00000 10.00000 0.8431847095 2.4329421452    0.832  2.333  3.6924  1.746    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.497e-06 6.994e-05 -1.000 1.637e-04 -1.064 -1.025 -0.583 -1.647
0.00015547 -2.00000 10.00000 0.8432208300 2.4329533381    0.831  2.373  3.6906  1.699    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.497e-06 6.994e-05 -1.000 1.637e-04 -1.162 -1.120 -0.673 -1.746
0.00015547 -2.00000 10.00000 0.8432564139 2.4329643635    0.830  2.414  3.6887  1.650    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1  -5.3e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.498e-06 6.994e-05 -1.000 1.636e-04 -1.265 -1.219 -0.767 -1.850
0.00015547 -2.00000 10.00000 0.8432895541 2.4329746309    0.830  2.455  3.6868  1.601    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.498e-06 6.994e-05 -1.000 1.637e-04 -1.368 -1.318 -0.860 -1.953
0.00015547 -2.00000 10.00000 0.8433185816 2.4329836233    0.829  2.494  3.6850  1.555    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -7.11e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.499e-06 6.995e-05 -1.000 1.637e-04 -1.464 -1.410 -0.947 -2.051
0.00015547 -2.00000 10.00000 0.8433473110 2.4329925226    0.828  2.535  3.6831  1.506    3  0.000  0.517     6.70     5.33     3.79     2.93     2.37  3 -8.27e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.499e-06 6.995e-05 -1.000 1.637e-04 -1.566 -1.510 -1.039 -2.156
0.00015547 -2.00000 10.00000 0.8433728814 2.4330004429    0.827  2.573  3.6813  1.459    3  0.000  0.517     7.39     5.80     4.11     3.17     2.57  3 -9.55e-10      0.00 7.499e-01 2.499e-01 2.709e-05 8.499e-06 6.995e-05 -1.000 1.637e-04 -1.663 -1.603 -1.125 -2.256
0.00015547 -2.00000 10.00000 0.8433966637 2.4330078087    0.826  2.612  3.6794  1.413    3  0.000  0.517     8.15     6.30     4.45     3.44     2.79  3  -1.1e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.500e-06 6.995e-05 -1.000 1.637e-04 -1.760 -1.695 -1.209 -2.355
0.00015547 -2.00000 10.00000 0.8434193134 2.4330148234    0.825  2.651  3.6775  1.365    3  0.000  0.517     9.01     6.87     4.83     3.74     3.03  3 -1.27e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.500e-06 6.995e-05 -1.000 1.637e-04 -1.858 -1.789 -1.293 -2.455
0.00015547 -2.00000 10.00000 0.8434437513 2.4330223913    0.824  2.696  3.6752  1.310    3  0.000  0.517    10.11     7.58     5.31     4.12     3.34  3 -1.51e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.637e-04 -1.971 -1.896 -1.389 -2.572
0.00015547 -2.00000 10.00000 0.8434633613 2.4330284638    0.823  2.736  3.6732  1.262    3  0.000  0.517    11.18     8.26     5.77     4.48     3.63  3 -1.74e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.637e-04 -2.069 -1.989 -1.471 -2.672
0.00015547 -2.00000 10.00000 0.8434836268 2.4330347390    0.821  2.779  3.6709  1.209    3  0.000  0.517    12.51     9.10     6.32     4.92     3.98  3 -2.05e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.637e-04 -2.178 -2.090 -1.559 -2.784
0.00015547 -2.00000 10.00000 0.8435003161 2.4330399065    0.820  2.817  3.6690  1.162    3  0.000  0.517    13.81     9.90     6.85     5.33     4.32  2 -2.37e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.636e-04 -2.274 -2.180 -1.637 -2.882
0.00015547 -2.00000 10.00000 0.8435173035 2.4330451660    0.818  2.859  3.6667  1.110    3  0.000  0.517    15.40    10.86     7.49     5.84     4.73  2 -2.77e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.637e-04 -2.377 -2.275 -1.718 -2.988
0.00015547 -2.00000 10.00000 0.8435314894 2.4330495580    0.816  2.896  3.6647  1.065    3  0.000  0.517    16.94    11.79     8.09     6.32     5.12  2 -3.18e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.636e-04 -2.470 -2.360 -1.790 -3.082
0.00015547 -2.00000 10.00000 0.8435462713 2.4330541344    0.814  2.937  3.6625  1.013    3  0.000  0.517    18.88    12.93     8.84     6.91     5.61  2 -3.72e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.636e-04 -2.573 -2.454 -1.868 -3.188
0.00015547 -2.00000 10.00000 0.8435613513 2.4330588028    0.812  2.982  3.6600  0.957    3  0.000  0.517    21.24    14.30     9.73     7.62     6.18  2  -4.4e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.637e-04 -2.685 -2.554 -1.948 -3.302
0.00015547 -2.00000 10.00000 0.8435735703 2.4330625854    0.809  3.021  3.6577  0.908    3  0.000  0.517    23.55    15.62    10.59     8.30     6.74  2 -5.11e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -2.783 -2.640 -2.014 -3.400
0.00015547 -2.00000 10.00000 0.8435840607 2.4330658328    0.807  3.056  3.6557  0.863    3  0.000  0.517    25.86    16.92    11.42     8.97     7.28  1 -5.84e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -2.871 -2.717 -2.079 -3.486
0.00015547 -2.00000 10.00000 0.8435948491 2.4330691723    0.804  3.095  3.6534  0.814    3  0.000  0.517    28.66    18.47    12.42     9.77     7.93  1 -6.76e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -2.967 -2.801 -2.148 -3.581
0.00015547 -2.00000 10.00000 0.8436059356 2.4330726040    0.801  3.137  3.6509  0.761    3  0.000  0.517    32.09    20.34    13.62    10.73     8.71  1 -7.93e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -3.072 -2.893 -2.223 -3.683
0.00015547 -2.00000 10.00000 0.8436151743 2.4330754637    0.798  3.174  3.6487  0.713    3  0.000  0.517    35.46    22.14    14.77    11.65     9.46  1 -9.14e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -3.164 -2.973 -2.289 -3.773
0.00015547 -2.00000 10.00000 0.8436245918 2.4330783786    0.794  3.213  3.6463  0.662    3  0.000  0.517    39.44    24.24    16.10    12.72    10.33  1 -1.06e-08      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -3.262 -3.057 -2.358 -3.867
0.00015547 -2.00000 10.00000 0.8436332345 2.4330810536    0.790  3.249  3.6442  0.615    3  0.000  0.517    43.51    26.35    17.43    13.79    11.20  1 -1.23e-08      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -3.353 -3.135 -2.421 -3.954
0.00015547 -2.00000 10.00000 0.8436356783 2.4330818100    0.789  3.258  3.6437  0.603    3  0.000  0.517    44.61    26.91    17.79    14.08    11.43  1 -1.28e-08      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -3.375 -3.154 -2.437 -3.976
0.00015547 -2.00000 10.00000 0.8436356783 2.4330818100    0.788  1.716  3.8352  2.911    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.774e-06 6.934e-05 -1.000 1.637e-04 0.479 0.400 0.561 0.107
0.00015547 -2.00000 10.00000 0.8436669707 2.4330914949    0.788  1.737  3.8244  2.847    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.774e-06 6.934e-05 -1.000 1.636e-04 0.427 0.350 0.528 0.031
0.00015547 -2.00000 10.00000 0.8437228799 2.4331087965    0.789  1.741  3.8233  2.839    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.774e-06 6.934e-05 -1.000 1.637e-04 0.417 0.340 0.520 0.019
0.00015547 -2.00000 10.00000 0.8437768221 2.4331254869    0.789  1.742  3.8238  2.841    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.775e-06 6.934e-05 -1.000 1.637e-04 0.416 0.338 0.518 0.019
0.00015547 -2.00000 10.00000 0.8438317776 2.4331424883    0.789  1.742  3.8247  2.844    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.775e-06 6.934e-05 -1.000 1.636e-04 0.415 0.337 0.515 0.019
0.00015547 -2.00000 10.00000 0.8438888192 2.4331601324    0.789  1.742  3.8258  2.848    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.775e-06 6.934e-05 -1.000 1.637e-04 0.414 0.336 0.512 0.021
0.00015547 -2.00000 10.00000 0.8439427614 2.4331768153    0.789  1.743  3.8270  2.852    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.934e-05 -1.000 1.637e-04 0.413 0.335 0.509 0.023
0.00015547 -2.00000 10.00000 0.8439994454 2.4331943434    0.789  1.743  3.8284  2.858    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.934e-05 -1.000 1.636e-04 0.413 0.334 0.506 0.026
0.00015547 -2.00000 10.00000 0.8440556526 2.4332117215    0.789  1.743  3.8298  2.864    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.935e-05 -1.000 1.637e-04 0.414 0.334 0.504 0.029
0.00015547 -2.00000 10.00000 0.8441121578 2.4332291890    0.789  1.743  3.8312  2.869    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.935e-05 -1.000 1.636e-04 0.414 0.334 0.501 0.032
0.00015547 -2.00000 10.00000 0.8441652656 2.4332456038    0.789  1.743  3.8323  2.874    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.777e-06 6.935e-05 -1.000 1.637e-04 0.414 0.334 0.499 0.034
0.00015547 -2.00000 10.00000 0.8442234993 2.4332636003    0.789  1.743  3.8332  2.877    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.777e-06 6.935e-05 -1.000 1.636e-04 0.413 0.333 0.497 0.036
0.00015547 -2.00000 10.00000 0.8442803025 2.4332811519    0.789  1.743  3.8338  2.879    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.777e-06 6.935e-05 -1.000 1.637e-04 0.413 0.332 0.495 0.037
0.00015547 -2.00000 10.00000 0.8443377614 2.4332989033    0.789  1.743  3.8339  2.879    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.637e-04 0.411 0.331 0.494 0.036
0.00015547 -2.00000 10.00000 0.8443963528 2.4333170018    0.789  1.744  3.8336  2.877    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.636e-04 0.409 0.329 0.493 0.033
0.00015547 -2.00000 10.00000 0.8444199562 2.4333242919    0.789  1.745  3.8333  2.876    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.636e-04 0.409 0.328 0.492 0.031
0.00015547 -2.00000 10.00000 0.8444519043 2.4333341586    0.789  1.745  3.8326  2.873    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.636e-04 0.407 0.327 0.492 0.028
0.00015547 -2.00000 10.00000 0.8445116282 2.4333526011    0.789  1.747  3.8310  2.865    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.637e-04 0.404 0.324 0.491 0.021
0.00015547 -2.00000 10.00000 0.8445661068 2.4333694213    0.789  1.748  3.8289  2.855    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.779e-06 6.935e-05 -1.000 1.636e-04 0.400 0.320 0.491 0.013
0.00015547 -2.00000 10.00000 0.8446218967 2.4333866437    0.790  1.750  3.8261  2.842    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.779e-06 6.935e-05 -1.000 1.637e-04 0.395 0.316 0.492 0.002
0.00015547 -2.00000 10.00000 0.8446812034 2.4334049489    0.790  1.752  3.8224  2.825    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.779e-06 6.935e-05 -1.000 1.637e-04 0.389 0.311 0.493 -0.011
0.00015547 -2.00000 10.00000 0.8447403312 2.4334231960    0.790  1.755  3.8181  2.805    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.780e-06 6.936e-05 -1.000 1.637e-04 0.382 0.306 0.494 -0.027
0.00015547 -2.00000 10.00000 0.8447979689 2.4334409804    0.790  1.758  3.8133  2.782    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.780e-06 6.936e-05 -1.000 1.637e-04 0.374 0.299 0.495 -0.045
0.00015547 -2.00000 10.00000 0.8448310494 2.4334511863    0.790  1.760  3.8104  2.769    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.780e-06 6.936e-05 -1.000 1.637e-04 0.369 0.296 0.497 -0.056
0.00015547 -2.00000 10.00000 0.8448843956 2.4334676425    0.790  1.764  3.8054  2.745    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.780e-06 6.936e-05 -1.000 1.637e-04 0.360 0.290 0.500 -0.074
0.00015547 -2.00000 10.00000 0.8449409008 2.4334850707    0.790  1.768  3.8001  2.720    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.781e-06 6.936e-05 -1.000 1.636e-04 0.350 0.283 0.502 -0.094
0.00015547 -2.00000 10.00000 0.8449967504 2.4335022939    0.790  1.772  3.7949  2.695    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.781e-06 6.936e-05 -1.000 1.637e-04 0.340 0.276 0.504 -0.113
0.00015547 -2.00000 10.00000 0.8450539112 2.4335199189    0.790  1.777  3.7892  2.667    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.458e-01 2.759e-05 7.781e-06 6.936e-05 -1.000 1.637e-04 0.327 0.267 0.505 -0.135
0.00015547 -2.00000 10.00000 0.8451083899 2.4335367143    0.790  1.782  3.7840  2.641    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.781e-06 6.936e-05 -1.000 1.636e-04 0.315 0.258 0.505 -0.157
0.00015547 -2.00000 10.00000 0.8451628685 2.4335535072    0.790  1.787  3.7794  2.618    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.782e-06 6.936e-05 -1.000 1.637e-04 0.302 0.249 0.504 -0.176
0.00015547 -2.00000 10.00000 0.8452166915 2.4335700955    0.790  1.793  3.7750  2.595    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.782e-06 6.936e-05 -1.000 1.636e-04 0.287 0.237 0.501 -0.198
0.00015547 -2.00000 10.00000 0.8452712297 2.4335869018    0.790  1.800  3.7710  2.572    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.782e-06 6.936e-05 -1.000 1.637e-04 0.271 0.223 0.495 -0.221
0.00015547 -2.00000 10.00000 0.8453255296 2.4336036321    0.790  1.807  3.7674  2.551    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.783e-06 6.936e-05 -1.000 1.636e-04 0.253 0.209 0.486 -0.243
0.00015547 -2.00000 10.00000 0.8453610539 2.4336145762    0.790  1.805  3.7678  2.554    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.783e-06 6.936e-05 -1.000 1.636e-04 0.257 0.212 0.489 -0.239
0.00015547 -2.00000 10.00000 0.8454145789 2.4336310638    0.790  1.816  3.7631  2.524    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.783e-06 6.936e-05 -1.000 1.637e-04 0.229 0.188 0.474 -0.274
0.00015547 -2.00000 10.00000 0.8454698920 2.4336480997    0.790  1.832  3.7577  2.487    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.783e-06 6.937e-05 -1.000 1.637e-04 0.190 0.154 0.450 -0.320
0.00015547 -2.00000 10.00000 0.8455239534 2.4336647476    0.791  1.858  3.7507  2.433    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 0.125 0.094 0.403 -0.395
0.00015547 -2.00000 10.00000 0.8455566764 2.4336748233    0.791  1.888  3.7438  2.375    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 0.049 0.024 0.346 -0.481
0.00015547 -2.00000 10.00000 0.8455730081 2.4336798516    0.791  1.922  3.7374  2.316    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.034 -0.054 0.282 -0.572
0.00015547 -2.00000 10.00000 0.8455799818 2.4336819987    0.791  1.955  3.7318  2.261    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.117 -0.132 0.215 -0.662
0.00015547 -2.00000 10.00000 0.8455832005 2.4336829896    0.791  1.988  3.7272  2.209    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.199 -0.210 0.147 -0.751
0.00015547 -2.00000 10.00000 0.8455848098 2.4336834851    0.791  2.018  3.7237  2.165    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.275 -0.281 0.083 -0.830
0.00015547 -2.00000 10.00000 0.8455849290 2.4336835218    0.791  2.021  3.7234  2.161    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.282 -0.288 0.077 -0.837
0.00015547 -2.00000 10.00000 0.8455857038 2.4336837603    0.791  2.046  3.7210  2.126    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.346 -0.350 0.020 -0.904
0.00015547 -2.00000 10.00000 0.8455867767 2.4336840906    0.791  2.086  3.7178  2.073    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.446 -0.446 -0.069 -1.008
0.00015547 -2.00000 10.00000 0.8455878496 2.4336844209    0.791  2.125  3.7149  2.022    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.543 -0.540 -0.156 -1.108
0.00015547 -2.00000 10.00000 0.8455892205 2.4336848430    0.791  2.166  3.7121  1.970    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.645 -0.638 -0.248 -1.213
0.00015547 -2.00000 10.00000 0.8455924988 2.4336858523    0.791  2.162  3.7127  1.977    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.635 -0.629 -0.240 -1.202
0.00015547 -2.00000 10.00000 0.8456104994 2.4336913939    0.791  2.143  3.7137  2.000    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.588 -0.583 -0.196 -1.154
0.00015547 -2.00000 10.00000 0.8456329107 2.4336982930    0.791  2.172  3.7115  1.961    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.636e-04 -0.661 -0.654 -0.262 -1.230
0.00015547 -2.00000 10.00000 0.8456526995 2.4337043844    0.791  2.216  3.7085  1.906    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.770 -0.759 -0.359 -1.342
0.00015547 -2.00000 10.00000 0.8456665277 2.4337086408    0.791  2.252  3.7061  1.861    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.859 -0.845 -0.439 -1.433
0.00015547 -2.00000 10.00000 0.8456841707 2.4337140712    0.791  2.296  3.7033  1.805    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.784e-06 6.937e-05 -1.000 1.637e-04 -0.970 -0.952 -0.539 -1.547
0.00015547 -2.00000 10.00000 0.8457006812 2.4337191528    0.791  2.337  3.7009  1.755    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 2.759e-05 7.785e-06 6.937e-05 -1.000 1.636e-04 -1.071 -1.049 -0.630 -1.651
